index	upstream_sha	commit_date	subject	review_status	decision	rtd_commit	notes
1100	4ee7d76c2fe7a7567f6a21a66d4446d1b9a4c5dd	2026-04-15	[test] Drop redundant enable_coin_reservation_for_testing in simulate tests (#26255)	UNREVIEWED			
1101	399f54b4ee0a0b4737c19631ae667c641165f3e8	2026-04-15	[move-vm] Added additional unreachable reference tests (#26238)	UNREVIEWED			
1102	a5695d65dfc2d902066a4ef7c6c0d803e09bf8ed	2026-04-15	[consensus] remove block certification (#26144)	UNREVIEWED			
1103	ebac86fb5fd8e62f2fcecd359cc91a0ca90b3ecb	2026-04-15	docs: Sui IA restructure (#26241)	UNREVIEWED			
1104	3a2c517c03fa744d56b199980fe5197d0084b138	2026-04-15	[indexer-alt-reader] make FullnodeClient require execution client (#26240)	UNREVIEWED			
1105	25ff0acc38c12152d131e18db5c2b1f04e51ff0a	2026-04-15	docs: fix reverted changes (#26256)	UNREVIEWED			
1106	c84f8c5534ec8b3eb9d8ea64a7e217e6bc25c640	2026-04-15	Enable FIFO compaction on 10% of mainnet validators (#26217)	UNREVIEWED			
1107	31ba9cede6ebaacf9c5863cc854f132b3860ceaa	2026-04-15	[sui-indexer-alt-reader] Add gRPC metrics middleware and refactor clients to use it (#26230)	UNREVIEWED			
1108	bc8e900dc71f61397fbb50203ec4a691c156543e	2026-04-15	sui-indexer-alt-object-store: implement accepts_chain_id (#26247)	UNREVIEWED			
1109	53e047687b95801d103c60dfd673195dd1572d05	2026-04-15	[forking 5/n] add transaction store APIs (#26192)	UNREVIEWED			
1110	2aac6ea14af975c0b25f8224d6b33cbc09a6e924	2026-04-15	Fix watermark init bug (#26258)	UNREVIEWED			
1111	876ac2eb6a9bc07e1610667f910131013033c2f7	2026-04-15	sui-kvstore: implement ConcurrentConnection for BigTableConnection (#26150)	UNREVIEWED			
1112	ca31568261d1ecf95c7735564671235fa1a23b37	2026-04-15	[sui-indexer-alt-reader] Preserve FullnodeArgs inner `Option<Url>` (#26257)	UNREVIEWED			
1113	a1037692e2c3a09babd5d6c73afd37c70c98b056	2026-04-16	[sui-rosetta] Parse FungibleStakedSui operations on read path (#26251)	UNREVIEWED			
1114	ef16b0106b1058438137c68fbf0e7699a673d63c	2026-04-16	sui-kvstore: implement accepts_chain_id (#26262)	UNREVIEWED			
1115	776b75b424ab9f3005ffe7be4d9acacf45f19656	2026-04-16	feat: Enable gamma prime zklogin providers to prod (#26252)	UNREVIEWED			
1116	1bf0f5888b02326d44b05abdc6dbba75364d6e9f	2026-04-16	`simulate_transaction`: recommend 0 gas price for gasless-eligible tx (#26237)	UNREVIEWED			
1117	b4841737e40c15f4d35ad2b0ab7a1895a82e786e	2026-04-16	ci: add setup-mold composite action for faster Linux linking (#26267)	UNREVIEWED			
1118	a004abe96c79894475bb6cef746ba98677497e54	2026-04-17	Add address balance gas payment generation to transaction fuzzer (#26058)	UNREVIEWED			
1119	ab901ab7501594c07d90c2e5b997248848a2ee38	2026-04-16	external signer docs (#25281)	UNREVIEWED			
1120	931c3d9b96da98750c14e322b2c4675f511bba2a	2026-04-16	Revert "ci: add setup-mold composite action for faster Linux linking" (#26273)	UNREVIEWED			
1121	fc981af0fe21fa744e9cfb3cc043ff365c1612e6	2026-04-16	typed-store: fix safe_drop_db lock race in tidehunter builds (#26271)	UNREVIEWED			
1122	360d8e8f8fcaad6e85e26508bbee493b787113fb	2026-04-17	ci: resolve postgres bin dir dynamically for Ubuntu 22.04/24.04 compatibility (#26276)	UNREVIEWED			
1123	d49a15eb8cd1c65358fe5cf30d988c272fff74bf	2026-04-17	[chore] Update tidehunter to eab7323cafeab0873a09172b12223f1539bd6fe2 (#26272)	UNREVIEWED			
1124	d4662d77c8466b7dad89d44869c94f3902c8af97	2026-04-17	[Block Steaming] Introduce the ObserverSubscriber (#25939)	UNREVIEWED			
1125	3e2948110cf405654f7c6a21abe756592c11d836	2026-04-17	fix: misc redirects (#26280)	UNREVIEWED			
1126	8584309160a861be6a501c0bbb62dc3a5bc0db0c	2026-04-17	[sui-protocol-config] Add #[skip_accessor] attribute to protocol config macros (#26254)	UNREVIEWED			
1127	a1a8af283a7a22036485c3b7cb097db9855ad91f	2026-04-17	Remove dead code gated on mysticeti_fastpath / disable_preconsensus_locking (#26278)	UNREVIEWED			
1128	7bf420a388f9ce6d3cef591d24e33fb4da847d34	2026-04-17	ci: use upstream mold 2.40.4 as CI linker (fixes #26267 regression) (#26285)	UNREVIEWED			
1129	c180fd1abf88ba66fd98a877133acddd1a3ad8f4	2026-04-17	docs: clarify checkpoint source guidance (#26244)	UNREVIEWED			
1130	a75b95642dc1116ee4287a2c2532d75d9f4ef207	2026-04-17	deps: fix rustls-webpki CVE; ignore two reachability-zero unsound advisories (#26281)	UNREVIEWED			
1131	d733c8701a331ce4f51b633dcf9774bd41efbe80	2026-04-17	docs: Create docs-style-guide.yml for style guide checks (#26290)	UNREVIEWED			
1132	dde33b983a013d2169a04ac3bbe1a153763154b6	2026-04-17	[genesis] Directly splash system packages at genesis (#26265)	UNREVIEWED			
1133	b71c21a99d3c1799050cc0607e99bc0c18483173	2026-04-17	docs: fix style guide CI (#26293)	UNREVIEWED			
1134	74175e8217466afdb7eb84ea45e5e4ff708d35a5	2026-04-17	fix: Update docs-style-guide.yml (#26294)	UNREVIEWED			
1135	cf60aa0595da062cbed7fea6f8ed09135c99bf4c	2026-04-17	Delete .github/workflows/docs-style-guide.yml (#26295)	UNREVIEWED			
1136	e98e2b65f453fe068015f84efcd72905fa7e209a	2026-04-17	docs: Adhere to Cloudflare agent-ready spec (#26297)	UNREVIEWED			
1137	1814ca4ee2d76d97b06040343eadf5e5b76fa68c	2026-04-17	[sui-types]: change ExecutionStatus::new_failure() to accept ExecutionFaillure (#26222)	UNREVIEWED			
1138	2bfb44f88ef6d13477c5e53b2ba939995df936fc	2026-04-18	Add addr_bal_deposit load test workload (#26235)	UNREVIEWED			
1139	1dcb7d666bb39179ae2eec2c9ec0f6bf8f25a61f	2026-04-17	Migrate jsonrpc alt governance 1/2 (#26145)	UNREVIEWED			
1140	1b164b191f124b6a43b4328b55db06bfb873cb76	2026-04-18	consensus_adapter: remove staggered submission and other unused logic (#26279)	UNREVIEWED			
1141	1c4b4d2b567d2c80f9182ca708140593f022ab4a	2026-04-20	chore: update tonic-reflection (#26311)	UNREVIEWED			
1142	3b97f2e1f739c6efe4a8f0542c9ba8ad9516f986	2026-04-20	[move-package] Relax bounds in json-rpc to handle system packages. (#26313)	UNREVIEWED			
1143	01d2237584aab3f1b9f726226155c92b2107e4cf	2026-04-20	[Move] Bulletproofs range proof as native function (#25959)	UNREVIEWED			
1144	1ed1c8b78e0e16ab879be85ce677b3bd48ce9010	2026-04-20	build(deps): loosen workspace chrono pin from "=0.4.39" to "0.4.44" (#26315)	UNREVIEWED			
1145	8ce40892223cbaad606efb74cf3ba97503cac6e9	2026-04-20	docs: Fix generation of llms.txt (#26317)	UNREVIEWED			
1146	09e4f557d22797fe5e7ea80eb59ab9290da6d758	2026-04-20	[forking 6/n] add support for checkpoint contents (#26245)	UNREVIEWED			
1147	8317aa11a6ca4b0a681306991baecfb0f4ec0c11	2026-04-20	test-cluster: preserve consensus positions for direct submits (#26283)	UNREVIEWED			
1148	fb47d5fbdcbb2a278c9d65cbd65871bb5d6c9194	2026-04-20	[sui-framework] Add df/dof `replace`. Fix `remove_opt` (#26248)	UNREVIEWED			
1149	4141589ae1076e80c4d89b6fc659eac237a28f36	2026-04-20	[forking 7/n] Add historical transaction query support in DataStore (#26261)	UNREVIEWED			
1150	bee119a9c1801d87f4d3b4894c6b93c530660f85	2026-04-21	[gasless] Add remaining balance verification for withdrawals (#26264)	UNREVIEWED			
1151	dfe6dffecd785480869546f78044943459b5624e	2026-04-21	[Block Streaming] Extract proposing logic to separate component & refactor node type bootstrap (#25940)	UNREVIEWED			
1152	4ef8a0b3c7bcb20d29fca95ee42e8253d178b9f9	2026-04-21	[fix] use prod vk for testnet (#26330)	UNREVIEWED			
1153	1ff1fdcd630b6b9bc3d0e21fddfc70d2770c32c3	2026-04-21	[sui-rpc-api] Add custom service support in rpc api (#26327)	UNREVIEWED			
1154	e3ab16ed5081161e701b8428a42fd9bb5204ff5a	2026-04-21	Update alert settings recommended for operators (#26324)	UNREVIEWED			
1155	1e7bcfcbecbcf27180e84aefe74586ef661ba480	2026-04-21	docs: Import content fix (#26322)	UNREVIEWED			
1156	1c410b5eaebaa86f6867f28681859bbc113f5d89	2026-04-21	docs: automated updates for breaking_change (#26310)	UNREVIEWED			
1157	69f878bc3370206611a463694a7d2b2a7c294460	2026-04-21	[execution] Update linkage computation to allow for amendments (#26318)	UNREVIEWED			
1158	f746631d8d623f1d06317119f37b10eaeecbb0a1	2026-04-21	[move-ir] switch . to :: (#26325)	UNREVIEWED			
1159	12f277360ddf96a4868581089236b3a98f9b792b	2026-04-21	[chore] Remove unneeded/unused rust deps (#26319)	UNREVIEWED			
1160	dd9015371ac2977bdc3f855d8a1e8a451b159e73	2026-04-21	Remove release-binaries job from trigger-builds.yml (#26340)	UNREVIEWED			
1161	bef6332646d71cc67a4b27e764d6e75e7a53b0d7	2026-04-21	[sui-framework] Switch df/dof `get_*` macros to use `exists` instead of `exists_with_type`  (#26299)	UNREVIEWED			
1162	f101cee3dbb5d72e7e1d57a0ece7905c6618bfbb	2026-04-21	docker/sui-services: build sui-metric-checker (#26341)	UNREVIEWED			
1163	85bcd3a5fa238cf346128ad32449529218896854	2026-04-21	Add gasless and accumulator account monitoring (#26224)	UNREVIEWED			
1164	1d21085971b1bff950c851251be4bd764060b063	2026-04-21	[forking 8/n] add RPC support through `sui-rpc-api` and its gRPC interfaces (#26270)	UNREVIEWED			
1165	e7df4f63b0f866b2b3151ce2d1f9ead0085e3a8c	2026-04-22	Cap gasless tx at 16 KiB, raise max_tps to 300, lower max_computation_units to 5_000 (#26156)	UNREVIEWED			
1166	52c8ced44cddb7ec39bd6e35f169ae8d2b73d525	2026-04-22	[Block Streaming] Process received blocks (#25975)	UNREVIEWED			
1167	ae0735af69f47d460716b2e5ed2abc19d6605046	2026-04-22	docs: misc fix for afdocs tests  (#26334)	UNREVIEWED			
1168	64efba214efaa2760f379e769d01de6d88d3b483	2026-04-22	adaptive ingestion for sequential pipelines (#26302)	UNREVIEWED			
1169	332e54812ed2dc7025caaeb8a12ba5881522b209	2026-04-22	soft-deprecate checkpoint-buffer-size (#26352)	UNREVIEWED			
1170	7207d97415a63364ba1b2ccf9879c4db08503409	2026-04-22	Prioritize admission of tx to consensus by gas price (#26114)	UNREVIEWED			
1171	716f0b1df650bbea7b8aa2ade6f0a6953e52f893	2026-04-22	Fix warnings in release mode (#26349)	UNREVIEWED			
1172	30247030dd6a7336e05e12a1073ed0e3f65e90d5	2026-04-22	docs: More fixes for AF docs spec  (#26354)	UNREVIEWED			
1173	becf8c60349ae15135343237688d45efba68270f	2026-04-22	ci: dispatch S3 release-tag flow to ensure-sui-binaries (#26355)	UNREVIEWED			
1174	7dcec13f0a1c25924c8bca17883b11a2e753faf1	2026-04-22	docs: Address balances / free tier docs (#26105)	UNREVIEWED			
1175	d502662dc474bb315f0e9155ff12743b8ad7e45d	2026-04-23	Move expensive checkpoint decoding off IO threads (#26350)	UNREVIEWED			
1176	1a844db79902ad31e454be5ee18feb9a37f36240	2026-04-23	[system] adds public function to sui system (#26347)	UNREVIEWED			
1177	2fe425e44e7222c30204a4e1f21435e0cb42aa5e	2026-04-23	feat: Update `multiaddr` to fix the build failure caused by yanked `c… (#26332)	UNREVIEWED			
1178	3086f3090af33baad72291a4ceb6375eba72edaf	2026-04-23	Fix race condition in admission queue simtest (#26359)	UNREVIEWED			
1179	3b50577f52a42dee0564973400a724660561db77	2026-04-23	sui-indexer-alt-framework: unify MockIngestionClient code (#26360)	UNREVIEWED			
1180	9fb571d8fe846105f896c520ccc1c6dbce1283ee	2026-04-23	Enable amplification deferral in mainnet (#26367)	UNREVIEWED			
1181	c5dd267eb2ba4ecb2b7a44f05bc8a5008e638213	2026-04-23	[chore] Update tidehunter to 3c0611a (#26366)	UNREVIEWED			
1182	73dd2c2ba6f9fdb21d7ffde2b50a3f2f0ac39bc1	2026-04-23	[jsonrpc-alt] in-house validators apy calculation (#26303)	UNREVIEWED			
1183	6dc394b1f206300ce4447ce86a79a2a250845112	2026-04-24	Sui v1.71.0 Framework Bytecode snapshot (#26370)	UNREVIEWED			
1184	3181de85fecbed25ec58c688f3bef735886efb01	2026-04-24	Sui v1.72.0 Version Bump (#26371)	UNREVIEWED			
1185	35abd5c201430ece1826e6fcf96ede6b4a756eeb	2026-04-23	[consensus] increase mainnet FIFO compaction coverage to 50% (#26363)	UNREVIEWED			
1186	11d6cee4970082473d16433dc8e24b5c6dded473	2026-04-24	[Block Streaming] Introduce the PeersPool & Refactor synchornizer (#25979)	UNREVIEWED			
1187	d8f78bb7af37b82cb25ecea569abc4aac3c5c91a	2026-04-24	fix: sui client send-funds always reported zero balance (#26369)	UNREVIEWED			
1188	620af9de156ab9b8ebb06bbf90550716b1f770c6	2026-04-24	docs: fix afdocs again and sui::bag render (#26375)	UNREVIEWED			
1189	730ff6dbd509288ef1a85e7a3e01c41c26db054a	2026-04-24	Composite workload: test accumulator create/delete cycles via coin reservations (#26029)	UNREVIEWED			
1190	db8f417c63995d52992a1f4feba9aca2a6ecd15e	2026-04-24	[cleanup] remove benchmark client type (#26260)	UNREVIEWED			
1191	32c2447c3d8bb4fc7362bdb5a5b828409e31c9f7	2026-04-24	[test] add send_funds PTB benchmark (#26326)	UNREVIEWED			
1192	fb819328e423deead8687263d9fce3877b353a7b	2026-04-24	pipelined batch/commit for sequential pipelines (#26357)	UNREVIEWED			
1193	4af8007cf2fa1115515780b4854fdc827c36a867	2026-04-24	[forking 9/n] add transaction executor service (#26292)	UNREVIEWED			
1194	e60fb4329058503f0a1a8f9badf913334eb152bc	2026-04-24	Eager loop in sequential pipelines (#26358)	UNREVIEWED			
1195	0192aba5944a3a30d74681a1dbcdb72085058500	2026-04-24	fix(accumulator): make settlement appear atomic in get_latest_account_amount (#26379)	UNREVIEWED			
1196	e8433a01265b414316bbc3d6eea0cc4e564e6ed1	2026-04-24	[graphql-stream] Add package caching from streamed checkpoints [5/n] (#26194)	UNREVIEWED			
1197	766f1c2f4bfef076d15a612a03401a246f4fefa4	2026-04-25	[chore] Fix advisories (#26380)	UNREVIEWED			
1198	0848536e53349b9460e1c96274c2a3e3b72bd9cc	2026-04-25	Add timestamp-based epoch close (#26158)	UNREVIEWED			
1199	80e03d76d2544fd3928bedfceef2fe5be8316b44	2026-04-26	Extend address deny list to also cover alias signing (#26368)	UNREVIEWED			
1200	b8f2d40f6d5ea25f63d79883f45e4639dc799948	2026-04-27	[Consensus] clean up unused broadcaster. (#26373)	UNREVIEWED			
1201	65e8b2fb13992272c48dc3f843f1915a18d40be4	2026-04-27	[graphql-stream] Add top-level transaction subscription [6/n] (#26202)	UNREVIEWED			
1202	9d7a86c64fc2d72b6189975c9c8a8ccaaf563d86	2026-04-27	Update CLAUDE.md linting instructions (#26364)	UNREVIEWED			
1203	0af885e0773536dff089d8cb7a72c59426df43d6	2026-04-27	[forking 10/n] add forking service grpc for interacting with the network (#26328)	UNREVIEWED			
1204	6914bde36b712085badddaeae41b22553686ccf6	2026-04-27	Fix coin reservation panic during checkpoint replay (#26337)	UNREVIEWED			
1205	77e3d2db48f2c89f61d403959fc891bd890f0504	2026-04-27	[move] Thread MoveFlavor instance through package pipeline (#26231)	UNREVIEWED			
1206	c1d32ae3f1c0c39e18578b984621f51acfa9e60b	2026-04-27	[forking 11/n] add a CLI to start & interact with the forked network (#26336)	UNREVIEWED			
1207	ac936736896c58d15b4c55ffb6fd99c6f578954e	2026-04-27	Cache permanent errors in CachingCoinReservationResolver (#26387)	UNREVIEWED			
1208	019e3501575a46d5d2aaf3618cf444aeca243cfa	2026-04-28	[indexer] add requester-pays functionality for GCS buckets (#26384)	UNREVIEWED			
1209	c37bcc2e87c0e6b91a6d900e133f596c0eaf0dad	2026-04-28	[ci] Run graphql_subscription e2e tests under --features staging (#26395)	UNREVIEWED			
1210	255e614f4fd3faccb9812b90b29337c15c5e515a	2026-04-28	network: bump anemo version to 487f8bc (#26404)	UNREVIEWED			
1211	5c044a3409a375eb65fdf9e415fdfb74b08c9571	2026-04-28	sync: update shared Docusaurus components (#26390)	UNREVIEWED			
1212	ef4b975dfa5390f14dbe16ed54e8502824444297	2026-04-28	docs: remove fastpath comparison (#26406)	UNREVIEWED			
1213	f3a0ae7eaf10f9ea1d7bb8a5e1df79676d247b84	2026-04-28	docs: put address balances live and fix gasless transactions (#26361)	UNREVIEWED			
1214	f4e5dd577267624146a57b6916f71bd879479fe4	2026-04-28	Allow for custom replay graphql url (#26405)	UNREVIEWED			
1215	a79c31d686d6ddfa821dd71beb5a5a0c32d2a1fc	2026-04-28	rpc-index: track coin and address balances separately (#26403)	UNREVIEWED			
1216	0fde981ef01da0df4d2bf987ce893250c89305a6	2026-04-28	[consensus] refactor core.rs tests to use CoreTestFixture (#26345)	UNREVIEWED			
1217	d0b6a5d9663a5e3e4cfe4a04fdc92130f8ed502c	2026-04-28	ci: fetch prebuilt sui binaries from S3 in release.yml on Linux (#26411)	UNREVIEWED			
1218	8074c8e32e00a2d936d72d85b70e671db9ee001c	2026-04-29	Add send_funds workload to single-node benchmark (#26408)	UNREVIEWED			
1219	3a4c51d8cc3fe451ec43db4f181435006496f704	2026-04-29	Avoid allocation in bcs-to-hasher patterns using serialize_into (#26415)	UNREVIEWED			
1220	2e0da123b9a8d8f4bdd8088c3f10a1011059b429	2026-04-29	Optimize tracing overhead: global callsite filter, disable span latency layer (#26409)	UNREVIEWED			
1221	cf6da6c56ddab018ff6b09f5d5085c92f9ba9c9c	2026-04-29	docs: more misc AF Docs fix (#26418)	UNREVIEWED			
1222	a54f12939276348a378c71545fc7858b51d01715	2026-04-29	docker: add sui-node-th image (sui-node with tidehunter feature) (#26423)	UNREVIEWED			
1223	60f7d45bccca9f93c690aed0afb3f8480efd7d18	2026-04-29	move store into its own top level mod (#26427)	UNREVIEWED			
1224	e141911f148ce423c85566553e6ffc0ca88a173c	2026-04-29	Report zip_debug_eq caller as system_invariant_violations label (#26428)	UNREVIEWED			
1225	855347fa2ff804ae000f8675f122ff60acb38941	2026-04-29	Include root package type origins in on-chain move summary (#26391)	UNREVIEWED			
1226	16a65941aff64d718bba09c58fd21288c7238134	2026-04-29	Optimize within_alive_epoch: replace NotifyOnce with CancellationToken (#26430)	UNREVIEWED			
1227	d5364733440fc66fee02ccfb1ee7b6e4b61bb1b0	2026-04-29	sui-node-th: bundle sui-th, sui-tool-th, stress-th into the same image (#26435)	UNREVIEWED			
1228	2d611abbac5e0814651f94b1b0b9a06b13dcc04d	2026-04-30	[move] change print for vector in decompiler (#26432)	UNREVIEWED			
1229	1eac2cc8ba01455b900de7fa45fca06bca37cadb	2026-04-30	rpc-index: gracefully handle db corruption (#26443)	UNREVIEWED			
1230	bb9b61ef41bee498597cae808acb1729f296a026	2026-04-30	[core] tests/logs - clean up reachability assertions from v1 path, clarify log messages (#25656)	UNREVIEWED			
1231	c3f051182fdaa121d3ec83f629f81cce522438c7	2026-04-30	[forking 12/n] Design doc for owned objects and how to `keep track` of them on disk (#26356)	UNREVIEWED			
1232	9def5d5d4f5616e1f4c5f7ca72f1bf9f5b020524	2026-04-30	[move-ir] Mandatory `fun` (#26343)	UNREVIEWED			
1233	d8bc119cced1315a326291103cfbff2592f9ab62	2026-04-30	[move-decompiler] better pretty print (#26444)	UNREVIEWED			
1234	b857601eb5b26d0058bfe120d21b915fdcc17f0f	2026-04-30	[move][move-vm] Swap ordering in telemetry reporting for ~3% speedup (#26407)	UNREVIEWED			
1235	5b9b34d2683df790d2bbfa14df4bb8355b8c4eb0	2026-04-30	graphql: support optional FEATURES build arg in Dockerfile (#26445)	UNREVIEWED			
1236	9bcbd97b457104120ba7049eabd829a1c62bb597	2026-05-01	[move-decompiler] fix type tag printing (#26446)	UNREVIEWED			
1237	e5a935797aa0f7fa3948505144a5b25a21084eeb	2026-04-30	[move-ir] Put `mvir` in MVIR (rename `module` to `mvir`) (#26451)	UNREVIEWED			
1238	fae227652f47da3aabae9e88b60a394a1186b884	2026-04-30	[move][move-compiler] Fix bug #25790 (#26449)	UNREVIEWED			
1239	bac0f0b0eb3c067ede97ba1d2cdd8b0d5e72ae75	2026-04-30	[move][move-compiler] Fix an issue with the use of subtype in match pattern type inference (#26398)	UNREVIEWED			
1240	98a09f789436d2effa176eade3965bfdd5f59051	2026-04-30	[move][move-compiler] Fix an issue where we crashed while trying to compile error-containing  matches (#26393)	UNREVIEWED			
1241	7c05585f5b80d24d749b33dbf8caeec9478adfce	2026-04-30	[graphql-stream] Recover from upstream gRPC gaps via kv-rpc [7/n] (#26414)	UNREVIEWED			
1242	d5f6665194d7c7dd5e75f83706f21f4a129bd3e0	2026-04-30	Cache signed_effects_digests in memory to avoid disk reads (#26431)	UNREVIEWED			
1243	9424262e62261e6591fa34982e2f400304126c9c	2026-05-01	[consensus] track block children and per-round info in dag state (#26396)	UNREVIEWED			
1244	9aa45554d2f302ac0705ed3afb7e12c242253ef4	2026-05-01	[Block Streaming] introduce the BlockSyncService and implement the Observer client and server sync endpoints (#25997)	UNREVIEWED			
1245	1f38777b438cdfd615ae8af02c379b6f629fedb3	2026-05-01	[Block Streaming] clean up API (#26377)	UNREVIEWED			
